area_danji_id,danji_room_type_id,local1
17014,170981,서울특별시
17014,170982,서울특별시
17014,170983,서울특별시
17014,170984,서울특별시
17014,170985,서울특별시
17014,170986,서울특별시
17014,170987,서울특별시
17016,14057,서울특별시
17020,188599,서울특별시
17020,188600,서울특별시
17020,188601,서울특별시
17020,188602,서울특별시
17020,188603,서울특별시
17020,188604,서울특별시
17020,188605,서울특별시
17020,188606,서울특별시
17020,188607,서울특별시
17020,188608,서울특별시
17023,49859,서울특별시
17023,49860,서울특별시
17023,49861,서울특별시
17024,170993,서울특별시
17024,170994,서울특별시
17027,193793,서울특별시
17027,193794,서울특별시
17027,193795,서울특별시
17034,49868,서울특별시
17034,49869,서울특별시
17037,170995,서울특별시
17037,170996,서울특별시
17086,171006,서울특별시
17086,171007,서울특별시
17086,171008,서울특별시
17086,171009,서울특별시
17086,171010,서울특별시
17086,171011,서울특별시
17096,171013,서울특별시
17096,171014,서울특별시
17096,171015,서울특별시
17096,171016,서울특별시
17096,171017,서울특별시
17096,171018,서울특별시
17096,171019,서울특별시
17096,171020,서울특별시
17096,171021,서울특별시
17096,171022,서울특별시
17096,171023,서울특별시
17099,14088,서울특별시
17105,171024,서울특별시
17105,171025,서울특별시
17111,165051,서울특별시
17111,165052,서울특별시
17111,165053,서울특별시
17111,165054,서울특별시
17117,14089,서울특별시
17117,14090,서울특별시
17118,231954,서울특별시
17118,231955,서울특별시
17118,231956,서울특별시
17118,231957,서울특별시
17118,231958,서울특별시
17118,231959,서울특별시
17118,231960,서울특별시
17118,231961,서울특별시
17123,14092,서울특별시
17123,14093,서울특별시
17124,14095,서울특별시
17124,14096,서울특별시
17143,171049,서울특별시
17143,171050,서울특별시
17143,171051,서울특별시
17143,171052,서울특별시
17169,14105,서울특별시
17169,14107,서울특별시
17210,231987,서울특별시
17210,231988,서울특별시
17219,50138,서울특별시
17219,50139,서울특별시
17219,50140,서울특별시
17219,50141,서울특별시
17219,50142,서울특별시
17219,245486,서울특별시
17238,193796,서울특별시
17238,193797,서울특별시
17238,193798,서울특별시
17238,193799,서울특별시
17238,193800,서울특별시
17239,14129,서울특별시
17239,14130,서울특별시
17239,14131,서울특별시
17239,14132,서울특별시
17239,14134,서울특별시
17239,14135,서울특별시
17240,14139,서울특별시
17240,14140,서울특별시
17240,14141,서울특별시
17240,14143,서울특별시
17240,14144,서울특별시
17240,14145,서울특별시
17240,14146,서울특별시
17262,171090,서울특별시
17262,171091,서울특별시
17262,171092,서울특별시
17262,171093,서울특별시
17262,171095,서울특별시
17262,171096,서울특별시
17262,171097,서울특별시
17267,171098,서울특별시
17267,171099,서울특별시
17303,14181,서울특별시
17303,14182,서울특별시
17303,14183,서울특별시
17303,14184,서울특별시
17303,14185,서울특별시
17303,14187,서울특별시
17303,14188,서울특별시
17303,14189,서울특별시
17303,14190,서울특별시
17303,14191,서울특별시
17303,14192,서울특별시
17303,14193,서울특별시
17303,14195,서울특별시
17305,171118,서울특별시
17305,171119,서울특별시
17305,171120,서울특별시
17305,171121,서울특별시
17305,171123,서울특별시
17305,171124,서울특별시
17312,231997,서울특별시
17312,231998,서울특별시
17312,231999,서울특별시
17312,232000,서울특별시
17312,232001,서울특별시
17312,232002,서울특별시
17312,232004,서울특별시
17312,232005,서울특별시
17312,232006,서울특별시
17312,232007,서울특별시
17312,232008,서울특별시
17312,232009,서울특별시
17327,232011,서울특별시
17327,232012,서울특별시
17327,232013,서울특별시
17327,232014,서울특별시
17336,94387,서울특별시
17338,171133,서울특별시
17338,171134,서울특별시
17338,171135,서울특별시
17338,171136,서울특별시
17338,171137,서울특별시
17352,14221,서울특별시
17353,171146,서울특별시
17353,171147,서울특별시
17353,171148,서울특별시
17384,94390,서울특별시
17384,94391,서울특별시
17384,94392,서울특별시
17384,94393,서울특별시
17384,94394,서울특별시
17390,171167,서울특별시
17390,171168,서울특별시
17390,171169,서울특별시
17392,50408,서울특별시
17392,50409,서울특별시
17424,171170,서울특별시
17424,171171,서울특별시
17424,171172,서울특별시
17424,171173,서울특별시
17424,171174,서울특별시
17424,171175,서울특별시
17424,171176,서울특별시
17424,171177,서울특별시
17424,171178,서울특별시
17424,171179,서울특별시
17486,14275,서울특별시
17486,14277,서울특별시
17486,14279,서울특별시
17486,14280,서울특별시
17486,14282,서울특별시
17503,14285,서울특별시
17503,14288,서울특별시
17506,14294,서울특별시
17506,14295,서울특별시
17506,14296,서울특별시
17506,14297,서울특별시
17507,171186,서울특별시
17508,50714,서울특별시
17508,50715,서울특별시
17509,171189,서울특별시
17509,171190,서울특별시
17509,171191,서울특별시
17509,171192,서울특별시
17509,171193,서울특별시
17509,171194,서울특별시
17509,171195,서울특별시
17509,171196,서울특별시
17509,171197,서울특별시
17509,171198,서울특별시
17510,171199,서울특별시
17510,171200,서울특별시
17510,171201,서울특별시
17511,171203,서울특별시
17512,50719,서울특별시
17512,50720,서울특별시
17513,171205,서울특별시
17513,171206,서울특별시
17514,50721,서울특별시
17514,50722,서울특별시
17514,50724,서울특별시
17515,94440,서울특별시
17515,94441,서울특별시
17515,94442,서울특별시
17515,94444,서울특별시
17515,94445,서울특별시
17516,232047,서울특별시
17516,232048,서울특별시
17517,171207,서울특별시
17517,171208,서울특별시
17517,171209,서울특별시
17517,171210,서울특별시
17517,171212,서울특별시
17517,171213,서울특별시
17519,94447,서울특별시
17519,94448,서울특별시
17519,94449,서울특별시
17519,94451,서울특별시
17519,94452,서울특별시
17519,94455,서울특별시
17521,14306,서울특별시
17521,14307,서울특별시
17521,14308,서울특별시
17521,14309,서울특별시
17521,14311,서울특별시
17521,14312,서울특별시
17521,14313,서울특별시
17521,14314,서울특별시
17521,14315,서울특별시
17521,14316,서울특별시
17522,14317,서울특별시
17522,14319,서울특별시
17522,14320,서울특별시
17522,14321,서울특별시
17522,14322,서울특별시
17522,14323,서울특별시
17522,14324,서울특별시
17522,14325,서울특별시
17522,14326,서울특별시
17522,14327,서울특별시
17522,14328,서울특별시
17523,14331,서울특별시
17526,14335,서울특별시
17526,14338,서울특별시
17630,14563,서울특별시
17637,232050,서울특별시
17645,232051,서울특별시
17645,232052,서울특별시
17645,232054,서울특별시
17664,50858,서울특별시
17664,50860,서울특별시
17664,50862,서울특별시
17667,232059,서울특별시
17667,232060,서울특별시
17667,232061,서울특별시
17667,232062,서울특별시
17673,171278,서울특별시
17673,171279,서울특별시
17673,171280,서울특별시
17673,171281,서울특별시
17698,171297,서울특별시
17701,232063,서울특별시
17701,232064,서울특별시
17701,232065,서울특별시
17701,232066,서울특별시
17701,232067,서울특별시
17714,171300,서울특별시
17715,50963,서울특별시
17716,14617,서울특별시
17716,14618,서울특별시
17716,14619,서울특별시
17743,171343,서울특별시
17743,171344,서울특별시
17758,94504,서울특별시
17758,94505,서울특별시
17758,94507,서울특별시
17758,94508,서울특별시
17759,171345,서울특별시
17759,171346,서울특별시
17759,171347,서울특별시
17759,171348,서울특별시
17759,171349,서울특별시
17788,232073,서울특별시
17788,232074,서울특별시
17788,232075,서울특별시
17788,232076,서울특별시
17788,232077,서울특별시
17788,232078,서울특별시
17788,232079,서울특별시
17788,232080,서울특별시
17799,232081,서울특별시
17799,232082,서울특별시
17799,232083,서울특별시
17799,232084,서울특별시
17799,232085,서울특별시
17809,171350,서울특별시
17809,171352,서울특별시
17809,171353,서울특별시
17809,171355,서울특별시
17809,171356,서울특별시
17809,171357,서울특별시
17809,171358,서울특별시
17809,171359,서울특별시
17809,171360,서울특별시
17838,94528,서울특별시
17838,94529,서울특별시
17838,94530,서울특별시
17838,246628,서울특별시
17866,171368,서울특별시
17866,171369,서울특별시
17866,171371,서울특별시
17867,171372,서울특별시
17867,171373,서울특별시
17867,171374,서울특별시
17868,14680,서울특별시
17868,14682,서울특별시
17868,14684,서울특별시
17875,171385,서울특별시
17875,171386,서울특별시
17875,171387,서울특별시
17875,171388,서울특별시
17875,171389,서울특별시
17875,171390,서울특별시
17875,171391,서울특별시
17875,171392,서울특별시
17875,171394,서울특별시
17878,241531,서울특별시
17878,241532,서울특별시
17878,241534,서울특별시
17905,171407,서울특별시
17905,171409,서울특별시
17905,171410,서울특별시
17911,171412,서울특별시
17911,171413,서울특별시
17929,14705,서울특별시
17929,14706,서울특별시
17929,14708,서울특별시
17929,317981,서울특별시
17930,51424,서울특별시
17931,94540,서울특별시
17931,94544,서울특별시
17931,94546,서울특별시
17931,94547,서울특별시
17931,94548,서울특별시
17941,171414,서울특별시
17941,171415,서울특별시
17941,171417,서울특별시
17955,51449,서울특별시
17956,232100,서울특별시
17956,232101,서울특별시
17956,232102,서울특별시
17956,232103,서울특별시
17956,232105,서울특별시
17967,232106,서울특별시
17975,14714,서울특별시
17975,14715,서울특별시
17975,14717,서울특별시
17983,323223,서울특별시
17983,323224,서울특별시
17995,14735,서울특별시
17995,14736,서울특별시
17995,14737,서울특별시
17995,14738,서울특별시
17995,14739,서울특별시
17995,14740,서울특별시
17996,51496,서울특별시
17996,51498,서울특별시
17997,171439,서울특별시
17997,171441,서울특별시
17999,171442,서울특별시
17999,171443,서울특별시
17999,171444,서울특별시
17999,171445,서울특별시
17999,171446,서울특별시
17999,171447,서울특별시
18000,232119,서울특별시
18000,232120,서울특별시
18000,232121,서울특별시
18000,232122,서울특별시
18001,171448,서울특별시
18001,171449,서울특별시
18001,171450,서울특별시
18001,171451,서울특별시
18001,171452,서울특별시
18001,171453,서울특별시
18001,171454,서울특별시
18002,171455,서울특별시
18016,188637,서울특별시
18016,188638,서울특별시
18020,232132,서울특별시
18021,171462,서울특별시
18021,171463,서울특별시
18021,171464,서울특별시
18021,171465,서울특별시
18022,14745,서울특별시
18026,240087,서울특별시
18026,240088,서울특별시
18026,240089,서울특별시
18026,240090,서울특별시
18026,240091,서울특별시
18026,240092,서울특별시
18026,240093,서울특별시
18026,240094,서울특별시
18026,240095,서울특별시
18040,171468,서울특별시
18040,171469,서울특별시
18040,171470,서울특별시
18040,171471,서울특별시
18040,171472,서울특별시
18045,240096,서울특별시
18045,240097,서울특별시
18045,240098,서울특별시
18054,14765,서울특별시
18054,14768,서울특별시
18057,193819,서울특별시
18057,193820,서울특별시
18057,193821,서울특별시
18068,51584,서울특별시
18068,51585,서울특별시
18068,51586,서울특별시
18068,51587,서울특별시
18068,51588,서울특별시
18068,51589,서울특별시
18068,322981,서울특별시
18073,51590,서울특별시
18073,51592,서울특별시
18111,171496,서울특별시
18111,171497,서울특별시
18111,171499,서울특별시
18112,14831,서울특별시
18112,14833,서울특별시
18112,14834,서울특별시
18112,14836,서울특별시
18116,171500,서울특별시
18116,171501,서울특별시
18118,171507,서울특별시
18118,171508,서울특별시
18118,171509,서울특별시
18147,51703,서울특별시
18147,51705,서울특별시
18147,51706,서울특별시
18147,245842,서울특별시
18148,14858,서울특별시
18151,171532,서울특별시
18151,171533,서울특별시
18151,171534,서울특별시
18151,171535,서울특별시
18151,171536,서울특별시
18151,171538,서울특별시
18159,232154,서울특별시
18159,232155,서울특별시
18161,171542,서울특별시
18161,171543,서울특별시
18170,232156,서울특별시
18170,232157,서울특별시
18170,232158,서울특별시
18170,232159,서울특별시
18170,232160,서울특별시
18170,232161,서울특별시
18170,232162,서울특별시
18170,246522,서울특별시
18180,14949,서울특별시
18180,14951,서울특별시
18180,14952,서울특별시
18180,14953,서울특별시
18181,14958,서울특별시
18181,14959,서울특별시
18181,14961,서울특별시
18181,14963,서울특별시
18198,171558,서울특별시
18198,171559,서울특별시
18198,171560,서울특별시
18198,171561,서울특별시
18198,171562,서울특별시
18198,171563,서울특별시
18210,171564,서울특별시
18210,171565,서울특별시
18224,171581,서울특별시
18224,171582,서울특별시
18224,171583,서울특별시
18224,171584,서울특별시
18224,171585,서울특별시
18224,171586,서울특별시
18224,171587,서울특별시
18224,171588,서울특별시
18228,15020,서울특별시
18228,15021,서울특별시
18228,15022,서울특별시
18228,15023,서울특별시
18228,15024,서울특별시
18228,15025,서울특별시
18231,171589,서울특별시
18231,171590,서울특별시
18231,171591,서울특별시
18231,171592,서울특별시
18231,171593,서울특별시
18231,171594,서울특별시
18231,171595,서울특별시
18231,171596,서울특별시
18232,171598,서울특별시
18245,193823,서울특별시
18245,193824,서울특별시
18245,193825,서울특별시
18245,193826,서울특별시
18246,51817,서울특별시
18263,15042,서울특별시
18278,232175,서울특별시
18278,246204,서울특별시
18278,246205,서울특별시
18278,246206,서울특별시
18278,246207,서울특별시
18280,91043,서울특별시
18280,91044,서울특별시
18280,91045,서울특별시
18280,91046,서울특별시
18280,91047,서울특별시
18280,91048,서울특별시
18281,15047,서울특별시
18281,15050,서울특별시
18281,15052,서울특별시
18295,94564,서울특별시
18295,94565,서울특별시
18295,94566,서울특별시
18295,94567,서울특별시
18295,94568,서울특별시
18295,94569,서울특별시
18295,94570,서울특별시
18295,94572,서울특별시
18295,94573,서울특별시
18295,94574,서울특별시
18295,94575,서울특별시
18295,94576,서울특별시
18295,94577,서울특별시
18295,94578,서울특별시
18295,94579,서울특별시
18295,94580,서울특별시
18295,245873,서울특별시
18296,171616,서울특별시
18296,171617,서울특별시
18296,171618,서울특별시
18302,15076,서울특별시
18302,15077,서울특별시
18314,51900,서울특별시
18314,51901,서울특별시
18314,51902,서울특별시
18314,51903,서울특별시
18314,51904,서울특별시
18317,171639,서울특별시
18317,171640,서울특별시
18317,171641,서울특별시
18317,171642,서울특별시
18317,171643,서울특별시
18317,171644,서울특별시
18337,15127,서울특별시
18347,171677,서울특별시
18347,171678,서울특별시
18347,171679,서울특별시
18347,171680,서울특별시
18347,171681,서울특별시
18347,171682,서울특별시
18347,171683,서울특별시
18347,171684,서울특별시
18348,94581,서울특별시
18348,94583,서울특별시
18348,94584,서울특별시
18348,94585,서울특별시
18348,94586,서울특별시
18349,94587,서울특별시
18349,94588,서울특별시
18349,94589,서울특별시
18349,94591,서울특별시
18349,94592,서울특별시
18349,94593,서울특별시
18349,94594,서울특별시
18349,94595,서울특별시
18355,94596,서울특별시
18355,94597,서울특별시
18355,94598,서울특별시
18355,94599,서울특별시
18355,94600,서울특별시
18355,94601,서울특별시
18355,94602,서울특별시
18358,171685,서울특별시
18358,171686,서울특별시
18358,171687,서울특별시
18361,232182,서울특별시
18361,232183,서울특별시
18361,238138,서울특별시
18361,238139,서울특별시
18361,238140,서울특별시
18367,52078,서울특별시
18367,52079,서울특별시
18367,52080,서울특별시
18367,52082,서울특별시
18367,52083,서울특별시
18376,15148,서울특별시
18376,15150,서울특별시
18376,15151,서울특별시
18381,94603,서울특별시
18384,52102,서울특별시
18384,52103,서울특별시
18385,15158,서울특별시
18396,148020,서울특별시
18396,148021,서울특별시
18396,148022,서울특별시
18396,148024,서울특별시
18396,148025,서울특별시
18396,148026,서울특별시
18396,148027,서울특별시
18396,245520,서울특별시
18397,232192,서울특별시
18397,232193,서울특별시
18397,232194,서울특별시
18397,232195,서울특별시
18397,232196,서울특별시
18397,232197,서울특별시
18397,232198,서울특별시
18397,232199,서울특별시
18397,232201,서울특별시
18397,232202,서울특별시
18397,232203,서울특별시
18398,15172,서울특별시
18398,15175,서울특별시
18398,246633,서울특별시
18398,246634,서울특별시
18399,237501,서울특별시
18399,237502,서울특별시
18399,237503,서울특별시
18399,237504,서울특별시
18399,237505,서울특별시
18399,237506,서울특별시
18399,237507,서울특별시
18399,237509,서울특별시
18399,237510,서울특별시
18399,237511,서울특별시
18399,237512,서울특별시
18399,237513,서울특별시
18399,237514,서울특별시
18399,237515,서울특별시
18399,237516,서울특별시
18399,237517,서울특별시
18399,237518,서울특별시
18399,237519,서울특별시
18400,52105,서울특별시
18400,52106,서울특별시
18401,52107,서울특별시
18401,52108,서울특별시
18401,52109,서울특별시
18401,52110,서울특별시
18402,15180,서울특별시
18402,15181,서울특별시
18404,15182,서울특별시
18404,15184,서울특별시
18406,52131,서울특별시
18406,52132,서울특별시
18406,52133,서울특별시
18406,52134,서울특별시
18406,52135,서울특별시
18408,94606,서울특별시
18408,94607,서울특별시
18408,94608,서울특별시
18408,94610,서울특별시
18408,94611,서울특별시
18408,94612,서울특별시
18408,94613,서울특별시
18408,94614,서울특별시
18408,94615,서울특별시
18408,94617,서울특별시
18408,94618,서울특별시
18410,52149,서울특별시
18410,52151,서울특별시
18411,15187,서울특별시
18411,15188,서울특별시
18411,15189,서울특별시
18411,15190,서울특별시
18413,15193,서울특별시
18413,15195,서울특별시
18413,15196,서울특별시
18413,15197,서울특별시
18413,15198,서울특별시
18413,15199,서울특별시
18413,246635,서울특별시
18416,52170,서울특별시
18416,52171,서울특별시
18416,52172,서울특별시
18416,52173,서울특별시
18416,52174,서울특별시
18416,52175,서울특별시
18420,52186,서울특별시
18420,52187,서울특별시
18420,52188,서울특별시
18420,52189,서울특별시
18420,52191,서울특별시
18421,15200,서울특별시
18421,15201,서울특별시
18421,15202,서울특별시
18421,15204,서울특별시
18421,392489,서울특별시
18422,15206,서울특별시
18422,15207,서울특별시
18422,245577,서울특별시
18423,52194,서울특별시
18423,52195,서울특별시
18423,52197,서울특별시
18425,15209,서울특별시
18425,15210,서울특별시
18425,15211,서울특별시
18425,15212,서울특별시
18425,15213,서울특별시
18425,15214,서울특별시
18425,15215,서울특별시
18426,15218,서울특별시
18426,15219,서울특별시
18426,15220,서울특별시
18426,15222,서울특별시
18426,15223,서울특별시
18426,15225,서울특별시
18426,318226,서울특별시
18426,318227,서울특별시
18427,15228,서울특별시
18427,15229,서울특별시
18427,15231,서울특별시
18427,15232,서울특별시
18427,15233,서울특별시
18427,15234,서울특별시
18427,15236,서울특별시
18427,15238,서울특별시
18429,171729,서울특별시
18429,171730,서울특별시
18430,94633,서울특별시
18430,94634,서울특별시
18430,94636,서울특별시
18430,247118,서울특별시
18430,247119,서울특별시
18430,247120,서울특별시
18430,247121,서울특별시
18430,247122,서울특별시
18431,183459,서울특별시
18431,183461,서울특별시
18431,183462,서울특별시
18431,183463,서울특별시
18432,52210,서울특별시
18432,52211,서울특별시
18432,52212,서울특별시
18432,52213,서울특별시
18433,15239,서울특별시
18433,15240,서울특별시
18433,15241,서울특별시
18433,15242,서울특별시
18433,15243,서울특별시
18433,15244,서울특별시
18433,15251,서울특별시
18433,15252,서울특별시
18433,15254,서울특별시
18433,15255,서울특별시
18433,15257,서울특별시
18433,245874,서울특별시
18433,245875,서울특별시
18433,246372,서울특별시
18433,247335,서울특별시
18434,52214,서울특별시
18434,52216,서울특별시
18434,52217,서울특별시
18435,15261,서울특별시
18436,15266,서울특별시
18436,15268,서울특별시
18436,317914,서울특별시
18437,15271,서울특별시
18437,15272,서울특별시
18437,15273,서울특별시
18437,15274,서울특별시
18437,15275,서울특별시
18437,15276,서울특별시
18437,15277,서울특별시
18437,15280,서울특별시
18437,15281,서울특별시
18437,15282,서울특별시
18437,15283,서울특별시
18438,52218,서울특별시
18438,52219,서울특별시
18438,52220,서울특별시
18438,52221,서울특별시
18438,52222,서울특별시
18438,52223,서울특별시
18438,52224,서울특별시
18438,52225,서울특별시
18438,52226,서울특별시
18438,52227,서울특별시
18438,52228,서울특별시
18438,52229,서울특별시
18438,52230,서울특별시
18440,171732,서울특별시
18440,171733,서울특별시
18440,171734,서울특별시
18440,171735,서울특별시
18443,15310,서울특별시
18443,15313,서울특별시
18443,15314,서울특별시
18443,15315,서울특별시
18443,15316,서울특별시
18443,15317,서울특별시
18443,15318,서울특별시
18443,15319,서울특별시
18443,15320,서울특별시
18443,15321,서울특별시
18443,15322,서울특별시
18462,148030,서울특별시
18462,246637,서울특별시
18462,246638,서울특별시
18462,246639,서울특별시
18465,15431,서울특별시
18465,246642,서울특별시
18467,193827,서울특별시
18467,193828,서울특별시
18467,193829,서울특별시
18598,94909,서울특별시
18598,94911,서울특별시
18598,94912,서울특별시
18598,94913,서울특별시
18599,171777,서울특별시
18603,193831,서울특별시
18603,193833,서울특별시
18605,52478,서울특별시
18605,52479,서울특별시
18605,52480,서울특별시
18605,52481,서울특별시
18605,52482,서울특별시
18633,15654,서울특별시
18633,15656,서울특별시
18633,245532,서울특별시
18633,245533,서울특별시
18648,232229,서울특별시
18648,232230,서울특별시
18648,232231,서울특별시
18648,232232,서울특별시
18648,232233,서울특별시
18648,232234,서울특별시
18648,232235,서울특별시
18658,171779,서울특별시
18675,94934,서울특별시
18675,94935,서울특별시
18675,94936,서울특별시
18699,171782,서울특별시
18699,171783,서울특별시
18699,171784,서울특별시
18700,94947,서울특별시
18700,94948,서울특별시
18700,94949,서울특별시
18700,94950,서울특별시
18700,94951,서울특별시
18700,94952,서울특별시
18700,94953,서울특별시
18702,94955,서울특별시
18702,94956,서울특별시
18702,94957,서울특별시
18702,94958,서울특별시
18702,94959,서울특별시
18702,94961,서울특별시
18702,94962,서울특별시
18703,171786,서울특별시
18705,193834,서울특별시
18708,171787,서울특별시
18724,171790,서울특별시
18724,171791,서울특별시
18724,171792,서울특별시
18724,171793,서울특별시
18725,15670,서울특별시
18725,15671,서울특별시
18725,15672,서울특별시
18725,15674,서울특별시
18725,15675,서울특별시
18727,94982,서울특별시
18727,94984,서울특별시
18727,94985,서울특별시
18727,94989,서울특별시
18728,15676,서울특별시
18728,15677,서울특별시
18728,15678,서울특별시
18728,15683,서울특별시
18728,15684,서울특별시
18728,245536,서울특별시
18728,245538,서울특별시
18728,245539,서울특별시
18728,245541,서울특별시
18728,245542,서울특별시
18728,245543,서울특별시
18728,245544,서울특별시
18729,15688,서울특별시
18729,15691,서울특별시
18729,15693,서울특별시
18729,15703,서울특별시
18729,15705,서울특별시
18729,245585,서울특별시
18729,245586,서울특별시
18729,245589,서울특별시
18729,245590,서울특별시
18729,245591,서울특별시
18729,245592,서울특별시
18729,245593,서울특별시
18729,245594,서울특별시
18729,245595,서울특별시
18729,245596,서울특별시
18729,245597,서울특별시
18729,245598,서울특별시
18729,245599,서울특별시
18729,245600,서울특별시
18729,245601,서울특별시
18729,245602,서울특별시
18730,15706,서울특별시
18730,15707,서울특별시
18730,15708,서울특별시
18730,15709,서울특별시
18730,15710,서울특별시
18730,15712,서울특별시
18730,15714,서울특별시
18730,15715,서울특별시
18730,15717,서울특별시
18730,15718,서울특별시
18730,15719,서울특별시
18730,15720,서울특별시
18730,15722,서울특별시
18730,15724,서울특별시
18730,15726,서울특별시
18730,15727,서울특별시
18730,246163,서울특별시
18730,246164,서울특별시
18730,246165,서울특별시
18730,246166,서울특별시
18730,246167,서울특별시
18730,246168,서울특별시
18730,246169,서울특별시
18730,246170,서울특별시
18730,246171,서울특별시
18730,246172,서울특별시
18730,246173,서울특별시
18730,246174,서울특별시
18730,246175,서울특별시
18730,246176,서울특별시
18731,15729,서울특별시
18731,15730,서울특별시
18731,15734,서울특별시
18731,15735,서울특별시
18731,245546,서울특별시
18731,245547,서울특별시
18731,245548,서울특별시
18731,245549,서울특별시
18731,245550,서울특별시
18731,245551,서울특별시
18731,245552,서울특별시
18731,245553,서울특별시
18731,245554,서울특별시
18731,245555,서울특별시
18731,245556,서울특별시
18731,245557,서울특별시
18731,245558,서울특별시
18731,245559,서울특별시
18732,15740,서울특별시
18732,15741,서울특별시
18732,15742,서울특별시
18732,15744,서울특별시
18732,15745,서울특별시
18732,15746,서울특별시
18732,15747,서울특별시
18732,15748,서울특별시
18732,15758,서울특별시
18732,15759,서울특별시
18732,15760,서울특별시
18732,246142,서울특별시
18733,15766,서울특별시
18733,15767,서울특별시
18733,15768,서울특별시
18733,15769,서울특별시
18733,15770,서울특별시
18733,15776,서울특별시
18733,15777,서울특별시
18733,15778,서울특별시
18733,245566,서울특별시
18733,245567,서울특별시
18733,245568,서울특별시
18733,245569,서울특별시
18733,245570,서울특별시
18733,245571,서울특별시
18733,245572,서울특별시
18733,245573,서울특별시
18733,245574,서울특별시
18733,245575,서울특별시
18733,245576,서울특별시
18734,52737,서울특별시
18734,245578,서울특별시
18734,245579,서울특별시
18734,245580,서울특별시
18734,245581,서울특별시
18734,245582,서울특별시
18734,245583,서울특별시
18734,245584,서울특별시
18735,15782,서울특별시
18735,15783,서울특별시
18735,15784,서울특별시
18735,15787,서울특별시
18735,15789,서울특별시
18735,15793,서울특별시
18735,15794,서울특별시
18735,245614,서울특별시
18735,245615,서울특별시
18735,245616,서울특별시
18735,245617,서울특별시
18735,245618,서울특별시
18735,245619,서울특별시
18735,245620,서울특별시
18735,245621,서울특별시
18735,245622,서울특별시
18735,245623,서울특별시
18735,245624,서울특별시
18735,245625,서울특별시
18735,245626,서울특별시
18736,15800,서울특별시
18736,15801,서울특별시
18736,15802,서울특별시
18736,15803,서울특별시
18736,15807,서울특별시
18736,15808,서울특별시
18736,15809,서울특별시
18736,395788,서울특별시
18737,15816,서울특별시
18737,15817,서울특별시
18737,15818,서울특별시
18737,15821,서울특별시
18737,15823,서울특별시
18737,245259,서울특별시
18737,245261,서울특별시
18737,245262,서울특별시
18737,245263,서울특별시
18737,245264,서울특별시
18737,245265,서울특별시
18738,15829,서울특별시
18738,15830,서울특별시
18738,15831,서울특별시
18738,15832,서울특별시
18738,15835,서울특별시
18738,15836,서울특별시
18738,15839,서울특별시
18739,15846,서울특별시
18739,15847,서울특별시
18739,15848,서울특별시
18739,245257,서울특별시
18739,245258,서울특별시
18740,15849,서울특별시
18740,15850,서울특별시
18740,15852,서울특별시
18740,15853,서울특별시
18740,15854,서울특별시
18740,15855,서울특별시
18740,15856,서울특별시
18740,15858,서울특별시
18740,245273,서울특별시
18740,245274,서울특별시
18741,52744,서울특별시
18741,148032,서울특별시
18741,148033,서울특별시
18742,15859,서울특별시
18742,246177,서울특별시
18745,247132,서울특별시
18745,247133,서울특별시
18745,247134,서울특별시
18746,15870,서울특별시
18746,246127,서울특별시
18747,15872,서울특별시
18747,245365,서울특별시
18790,15990,서울특별시
18790,15995,서울특별시
18790,15996,서울특별시
18790,15997,서울특별시
18790,15998,서울특별시
18790,246525,서울특별시
18790,246526,서울특별시
18805,16051,서울특별시
18805,245282,서울특별시
18805,245284,서울특별시
18805,245285,서울특별시
18806,16052,서울특별시
18806,16054,서울특별시
18806,16055,서울특별시
18810,232239,서울특별시
18810,232240,서울특별시
18810,232241,서울특별시
18810,232242,서울특별시
18810,232243,서울특별시
18810,232244,서울특별시
18810,232245,서울특별시
18810,232246,서울특별시
18810,232247,서울특별시
18813,171810,서울특별시
18813,171811,서울특별시
18813,171813,서울특별시
18814,171814,서울특별시
18814,171815,서울특별시
18814,171816,서울특별시
18816,171817,서울특별시
18816,171818,서울특별시
18826,171828,서울특별시
18826,171829,서울특별시
18826,171830,서울특별시
18827,97342,서울특별시
18827,97344,서울특별시
18827,97346,서울특별시
18827,97348,서울특별시
18833,171831,서울특별시
18833,171832,서울특별시
18833,171833,서울특별시
18839,94994,서울특별시
18839,94996,서울특별시
18839,94997,서울특별시
18839,94999,서울특별시
18839,95001,서울특별시
18839,95003,서울특별시
18839,95004,서울특별시
18839,95005,서울특별시
18839,95006,서울특별시
18839,95007,서울특별시
18856,171837,서울특별시
18856,171838,서울특별시
18856,171839,서울특별시
18862,171840,서울특별시
18862,171841,서울특별시
18862,171842,서울특별시
18862,171843,서울특별시
18876,232254,서울특별시
18876,232255,서울특별시
18876,232256,서울특별시
18912,16127,서울특별시
18912,246178,서울특별시
18912,246179,서울특별시
18912,246180,서울특별시
18925,240352,서울특별시
18925,240353,서울특별시
18925,240355,서울특별시
18932,171876,서울특별시
18932,171877,서울특별시
18932,171878,서울특별시
18932,171880,서울특별시
18942,240361,서울특별시
18942,240362,서울특별시
18942,240363,서울특별시
18942,240364,서울특별시
18942,240365,서울특별시
18942,240366,서울특별시
18942,240367,서울특별시
18942,240368,서울특별시
18942,240369,서울특별시
18944,16175,서울특별시
18944,16176,서울특별시
18944,16178,서울특별시
18952,16180,서울특별시
18952,16181,서울특별시
18953,232278,서울특별시
18953,232279,서울특별시
18953,232280,서울특별시
