local1,area_danji_id,danji_room_type_id,splitlevel
경기도,254,581,1
경기도,254,582,1
경기도,254,583,1
경기도,254,584,1
경기도,267,606,1
경기도,267,607,1
경기도,267,608,1
경기도,268,609,1
경기도,268,610,1
경기도,268,611,1
경기도,269,612,1
경기도,270,613,1
경기도,270,614,1
경기도,271,615,1
경기도,272,616,1
경기도,272,617,1
경기도,272,618,1
경기도,275,619,1
경기도,275,620,1
경기도,284,636,1
경기도,289,654,1
경기도,289,655,1
경기도,289,656,1
경기도,290,657,1
경기도,290,658,1
경기도,290,659,1
경기도,306,676,1
경기도,306,677,1
경기도,308,684,1
경기도,308,685,1
경기도,309,686,1
경기도,309,687,1
경기도,309,688,1
경기도,309,689,1
경기도,311,692,1
경기도,311,693,1
경기도,311,694,1
경기도,311,695,1
경기도,319,709,1
경기도,319,710,1
경기도,319,711,1
경기도,320,712,1
경기도,320,713,1
경기도,320,714,1
경기도,321,715,1
경기도,321,716,1
경기도,322,717,1
경기도,322,718,1
경기도,322,719,1
경기도,333,741,1
경기도,333,742,1
경기도,339,767,1
경기도,339,768,1
경기도,347,777,1
경기도,348,778,1
경기도,348,779,1
경기도,349,780,1
경기도,349,781,1
경기도,349,782,1
경기도,350,783,1
경기도,350,784,1
경기도,350,785,1
경기도,350,786,1
경기도,350,787,1
경기도,351,788,1
경기도,351,789,1
경기도,351,244925,1
경기도,351,244926,1
경기도,351,244927,1
경기도,352,790,1
경기도,352,791,1
경기도,352,792,1
경기도,352,794,1
경기도,366,938,1
경기도,366,939,1
경기도,367,940,1
경기도,367,941,1
경기도,367,942,1
경기도,367,943,1
경기도,367,944,1
경기도,367,165547,1
경기도,368,945,1
경기도,368,946,1
경기도,368,947,1
경기도,369,948,1
경기도,369,949,1
경기도,369,950,1
경기도,372,963,1
경기도,372,964,1
경기도,373,965,1
경기도,373,966,1
경기도,373,967,1
경기도,374,175737,1
경기도,374,175738,1
경기도,374,175739,1
경기도,375,971,1
경기도,375,973,1
경기도,375,974,1
경기도,375,975,1
경기도,375,976,1
경기도,375,977,1
경기도,375,978,1
경기도,375,979,1
경기도,375,980,1
경기도,376,981,1
경기도,376,982,1
경기도,377,983,1
경기도,377,984,1
경기도,378,985,1
경기도,379,986,1
경기도,379,987,1
경기도,380,988,1
경기도,381,989,1
경기도,381,990,1
경기도,385,995,1
경기도,385,996,1
경기도,386,997,1
경기도,386,998,1
경기도,386,999,1
경기도,386,1001,1
경기도,386,1002,1
경기도,387,1003,1
경기도,387,1004,1
경기도,388,25739,1
경기도,388,25740,1
경기도,389,1005,1
경기도,389,1006,1
경기도,389,1007,1
경기도,390,1008,1
경기도,390,1009,1
경기도,390,1010,1
경기도,391,25741,1
경기도,391,25742,1
경기도,392,1011,1
경기도,392,1012,1
경기도,393,1013,1
경기도,393,1014,1
경기도,393,1015,1
경기도,393,1016,1
경기도,393,1017,1
경기도,396,1020,1
경기도,396,1021,1
경기도,396,1022,1
경기도,397,1023,1
경기도,397,1024,1
경기도,398,1025,1
경기도,398,1026,1
경기도,398,1027,1
경기도,399,1028,1
경기도,399,1029,1
경기도,400,1030,1
경기도,400,1031,1
경기도,400,1032,1
경기도,400,1033,1
경기도,401,1034,1
경기도,401,1035,1
경기도,401,1036,1
경기도,402,1037,1
경기도,402,1038,1
경기도,402,1039,1
경기도,403,1040,1
경기도,403,1041,1
경기도,403,1042,1
경기도,403,1043,1
경기도,404,1044,1
경기도,404,1045,1
경기도,404,1046,1
경기도,404,1047,1
경기도,404,1048,1
경기도,404,1049,1
경기도,405,1050,1
경기도,405,1051,1
경기도,406,1052,1
경기도,406,1053,1
경기도,408,228568,1
경기도,408,228569,1
경기도,411,25743,1
경기도,411,25744,1
경기도,411,25745,1
경기도,414,1057,1
경기도,414,1058,1
경기도,415,1059,1
경기도,415,1060,1
