area_danji_id,danji_room_type_id,local1
72659,334943,경기도
72659,334944,경기도
72659,334945,경기도
72659,334946,경기도
72704,420626,경기도
72704,420627,경기도
72704,420628,경기도
72704,420629,경기도
72704,420630,경기도
72720,318006,경기도
72720,318007,경기도
72720,318008,경기도
72720,318009,경기도
72720,318010,경기도
72784,243810,경기도
72784,247565,경기도
72870,427496,경기도
74439,238475,경기도
74439,238476,경기도
74465,238839,경기도
74497,238933,경기도
74497,238934,경기도
74497,238935,경기도
74497,238936,경기도
74497,238937,경기도
74515,240913,경기도
74515,240914,경기도
74527,246464,경기도
74527,246465,경기도
74527,246466,경기도
74527,246467,경기도
74527,246513,경기도
74527,246514,경기도
74531,239190,경기도
74701,243857,경기도
74706,243860,경기도
74706,243861,경기도
75005,420337,경기도
75005,420338,경기도
75005,420339,경기도
75005,420340,경기도
75017,387730,경기도
75017,387731,경기도
75017,387732,경기도
75017,387733,경기도
75100,240936,경기도
75437,326066,경기도
75437,326067,경기도
75437,326068,경기도
75437,326069,경기도
75552,424808,경기도
75552,424809,경기도
75552,424810,경기도
77660,423300,경기도
77660,423301,경기도
77925,248458,경기도
77925,248459,경기도
78644,386697,경기도
78644,386698,경기도
78644,386699,경기도
78644,386700,경기도
78644,386701,경기도
78644,386702,경기도
78644,386703,경기도
78675,248781,경기도
78675,248782,경기도
78675,248783,경기도
78675,248784,경기도
78675,248785,경기도
78675,248786,경기도
78680,246469,경기도
78681,247738,경기도
78681,247739,경기도
78681,247740,경기도
78682,247736,경기도
78682,247737,경기도
78683,248609,경기도
78683,248610,경기도
78683,248611,경기도
78683,248612,경기도
78684,246461,경기도
78684,246462,경기도
78684,246463,경기도
78685,248171,경기도
78685,248172,경기도
78685,248173,경기도
78685,248174,경기도
78776,328813,경기도
78776,328816,경기도
78776,328818,경기도
78776,329396,경기도
78776,329397,경기도
78776,329398,경기도
78906,241191,경기도
78906,241192,경기도
78906,241193,경기도
78906,241194,경기도
78906,241195,경기도
78907,241196,경기도
78907,241197,경기도
78907,241198,경기도
78907,241199,경기도
78907,241200,경기도
78908,241201,경기도
78908,241202,경기도
78908,241203,경기도
78908,241204,경기도
78908,241205,경기도
78928,240413,경기도
78928,240414,경기도
78928,240415,경기도
78928,240416,경기도
78928,240417,경기도
78928,240418,경기도
78928,240419,경기도
78928,240420,경기도
78928,240421,경기도
78928,240422,경기도
78928,322960,경기도
78928,322961,경기도
78928,322962,경기도
78928,322963,경기도
78928,322964,경기도
78937,333927,경기도
78937,333928,경기도
78937,333932,경기도
78956,240708,경기도
78956,240710,경기도
78956,240712,경기도
78956,240743,경기도
78956,241235,경기도
78956,241236,경기도
78956,241237,경기도
78956,241238,경기도
78959,241818,경기도
78959,241819,경기도
78959,241820,경기도
79065,242038,경기도
79065,242039,경기도
79065,242040,경기도
79117,415136,경기도
79117,415137,경기도
79117,415138,경기도
79117,415139,경기도
79117,415140,경기도
79117,415141,경기도
79117,415142,경기도
79117,415143,경기도
79206,242884,경기도
79206,242885,경기도
79206,242886,경기도
79206,242887,경기도
79254,241901,경기도
79254,241902,경기도
79298,241836,경기도
79298,241837,경기도
79298,241838,경기도
79318,405106,경기도
79318,405107,경기도
79318,405108,경기도
79318,405109,경기도
79318,405110,경기도
79318,405111,경기도
79318,405112,경기도
79375,398835,경기도
79375,398836,경기도
79375,398837,경기도
79375,398838,경기도
79375,398839,경기도
79375,398840,경기도
79375,398841,경기도
79375,398842,경기도
79375,398843,경기도
79375,398844,경기도
79375,398845,경기도
79375,398846,경기도
79376,330898,경기도
79376,330899,경기도
79376,330900,경기도
79376,330901,경기도
79376,330902,경기도
79376,330903,경기도
79377,409820,경기도
79377,409821,경기도
79377,409822,경기도
79381,386668,경기도
79381,386669,경기도
79381,386670,경기도
79381,386671,경기도
79382,242365,경기도
79382,242368,경기도
79382,242370,경기도
79382,242371,경기도
79382,242372,경기도
79382,242373,경기도
79382,242375,경기도
79382,242376,경기도
79382,242378,경기도
79382,242380,경기도
79382,242381,경기도
79382,242382,경기도
79382,242383,경기도
79382,242384,경기도
79382,242385,경기도
79382,242386,경기도
79382,242387,경기도
79382,242388,경기도
79418,242362,경기도
79455,248347,경기도
79455,248348,경기도
79512,396949,경기도
79512,396950,경기도
79512,396952,경기도
79512,396953,경기도
79512,396954,경기도
79512,396955,경기도
79512,396956,경기도
79512,396957,경기도
79512,396959,경기도
79512,396960,경기도
79512,396961,경기도
79512,396962,경기도
79513,327307,경기도
79514,397203,경기도
79514,397204,경기도
79514,397205,경기도
79514,397207,경기도
79514,397377,경기도
79514,397378,경기도
79516,423555,경기도
79516,423556,경기도
79516,423557,경기도
79561,247905,경기도
79561,247906,경기도
79561,247908,경기도
79603,243259,경기도
79603,243260,경기도
79603,243261,경기도
79603,243262,경기도
79603,243263,경기도
79603,243264,경기도
79603,243265,경기도
79603,243266,경기도
79603,243267,경기도
79697,334071,경기도
79697,334074,경기도
79827,331264,경기도
79827,331265,경기도
79827,331266,경기도
79827,331267,경기도
79840,245359,경기도
79873,247430,경기도
79896,247071,경기도
79896,247072,경기도
79896,247073,경기도
79919,247450,경기도
79919,247451,경기도
79919,247453,경기도
79952,248847,경기도
79952,248848,경기도
79952,248849,경기도
79952,248850,경기도
79952,248851,경기도
79952,248852,경기도
79952,248853,경기도
79952,248855,경기도
79952,248856,경기도
79960,420845,경기도
79960,420846,경기도
79960,420847,경기도
79960,420848,경기도
79960,420849,경기도
79972,330908,경기도
79972,330909,경기도
79972,330910,경기도
79972,330911,경기도
79973,335132,경기도
79973,335133,경기도
79973,335134,경기도
79973,335135,경기도
79984,247436,경기도
80002,248605,경기도
80002,248606,경기도
80022,248709,경기도
80022,248710,경기도
80061,386641,경기도
80062,388399,경기도
80062,388401,경기도
80062,388402,경기도
80062,388404,경기도
80080,324058,경기도
80083,387904,경기도
80083,387905,경기도
80113,324294,경기도
80125,248192,경기도
80128,335290,경기도
80128,335291,경기도
80128,335292,경기도
80128,335295,경기도
80128,335296,경기도
80177,412910,경기도
80177,412911,경기도
80177,412912,경기도
80177,412913,경기도
80177,412914,경기도
80177,412915,경기도
80180,397151,경기도
80180,397152,경기도
80180,397153,경기도
80180,397154,경기도
80180,397155,경기도
80182,430270,경기도
80182,430271,경기도
80182,430272,경기도
80182,430273,경기도
80182,430274,경기도
80182,430275,경기도
80243,400409,경기도
80243,400410,경기도
80243,400412,경기도
80270,419858,경기도
80270,419859,경기도
80270,419860,경기도
80281,248746,경기도
80281,248747,경기도
80281,248748,경기도
80281,248749,경기도
80281,248750,경기도
80281,328467,경기도
80281,328468,경기도
80281,328469,경기도
80284,248755,경기도
80284,248765,경기도
80288,387190,경기도
80288,387194,경기도
80288,387266,경기도
80288,387267,경기도
80288,387268,경기도
80298,385963,경기도
80298,385964,경기도
80298,385965,경기도
80298,385966,경기도
80298,385967,경기도
80298,385968,경기도
80298,385969,경기도
80298,385970,경기도
80299,316941,경기도
80304,329414,경기도
80304,329415,경기도
80304,329416,경기도
80304,329417,경기도
80307,398873,경기도
80307,398876,경기도
80307,398877,경기도
80307,398878,경기도
80307,398879,경기도
80307,398880,경기도
80307,398882,경기도
80307,398884,경기도
80307,398887,경기도
80340,326186,경기도
80340,326190,경기도
80340,326191,경기도
80345,405229,경기도
80345,405230,경기도
80345,405231,경기도
80345,405232,경기도
80345,405233,경기도
80345,405234,경기도
80345,405235,경기도
80347,395834,경기도
80347,395836,경기도
80347,395837,경기도
80347,395839,경기도
80349,329131,경기도
80354,398732,경기도
80354,398733,경기도
80354,398734,경기도
80354,398735,경기도
80358,325427,경기도
80358,325429,경기도
80379,324055,경기도
80386,388141,경기도
80386,388144,경기도
80386,388145,경기도
80386,388146,경기도
80386,388147,경기도
80387,428202,경기도
80387,428203,경기도
80387,428204,경기도
80387,428205,경기도
80387,428206,경기도
80387,428207,경기도
80387,428208,경기도
80387,428209,경기도
80387,428210,경기도
80392,406373,경기도
80392,406374,경기도
80392,406375,경기도
80392,406376,경기도
80401,384940,경기도
80401,384941,경기도
80401,384942,경기도
80401,384943,경기도
80401,384944,경기도
80401,384945,경기도
80401,384946,경기도
80401,384947,경기도
80415,432619,경기도
80415,432620,경기도
80415,432621,경기도
80415,432622,경기도
80415,432623,경기도
80415,432624,경기도
80423,314588,경기도
80423,314589,경기도
80423,314590,경기도
80423,314591,경기도
80423,314592,경기도
80431,330951,경기도
80431,330952,경기도
80470,388166,경기도
80470,388168,경기도
80470,388169,경기도
80470,388170,경기도
80470,388171,경기도
80470,388173,경기도
80496,316387,경기도
80496,316388,경기도
80496,316389,경기도
80496,316390,경기도
80496,316391,경기도
80496,316392,경기도
80496,316393,경기도
80514,426406,경기도
80514,426407,경기도
80514,426408,경기도
80514,426409,경기도
80514,426410,경기도
80514,426421,경기도
80514,426422,경기도
80514,426423,경기도
80514,426424,경기도
80520,405779,경기도
80520,405780,경기도
80520,405781,경기도
80520,405782,경기도
80528,430716,경기도
80528,430717,경기도
80528,430718,경기도
80528,430719,경기도
80528,430720,경기도
80528,430721,경기도
80530,328771,경기도
80530,328772,경기도
80530,328773,경기도
80530,328774,경기도
80530,328775,경기도
80530,328776,경기도
80566,318091,경기도
80566,318092,경기도
80566,318093,경기도
80566,318094,경기도
80572,324833,경기도
80572,324834,경기도
80595,386828,경기도
80595,386829,경기도
80639,317696,경기도
80639,317697,경기도
80718,389824,경기도
80719,385887,경기도
80719,385888,경기도
80719,385889,경기도
80719,385890,경기도
80719,385891,경기도
80724,389827,경기도
80774,388243,경기도
80774,388245,경기도
80775,388832,경기도
80775,388835,경기도
80775,388836,경기도
80776,389830,경기도
80776,389832,경기도
80776,389833,경기도
80776,389834,경기도
80776,389835,경기도
80776,389836,경기도
80776,389837,경기도
80776,389838,경기도
80776,389839,경기도
80776,389840,경기도
80776,389841,경기도
80777,390088,경기도
80778,389828,경기도
80778,389829,경기도
80779,385301,경기도
80779,385302,경기도
80779,385303,경기도
80779,385492,경기도
80779,385493,경기도
80790,326282,경기도
80790,326283,경기도
80790,326284,경기도
80790,330450,경기도
80790,330451,경기도
80790,330452,경기도
80790,330453,경기도
80791,389825,경기도
80802,329273,경기도
80802,329274,경기도
80806,322422,경기도
80806,322423,경기도
80806,322424,경기도
80806,322425,경기도
80840,318284,경기도
80840,318285,경기도
80840,318287,경기도
80871,335336,경기도
80871,335337,경기도
80871,335338,경기도
80871,335339,경기도
80871,335340,경기도
80874,391294,경기도
80891,397211,경기도
80891,397212,경기도
80891,397213,경기도
80891,397214,경기도
80891,397215,경기도
80891,397216,경기도
80891,397217,경기도
80891,397218,경기도
80891,397219,경기도
80891,397221,경기도
80891,397222,경기도
80891,397223,경기도
80891,397224,경기도
80891,397225,경기도
80891,397226,경기도
80891,397227,경기도
80891,397228,경기도
80948,329748,경기도
80948,329749,경기도
80948,329750,경기도
80948,329751,경기도
80949,388082,경기도
80949,388084,경기도
80949,388088,경기도
80960,322939,경기도
80960,322941,경기도
81001,324060,경기도
81031,335324,경기도
81053,327232,경기도
81053,327233,경기도
81053,327234,경기도
81053,327235,경기도
81054,332480,경기도
81054,332481,경기도
81091,324302,경기도
81091,324303,경기도
81091,324304,경기도
81091,324305,경기도
81091,324306,경기도
81091,324307,경기도
81091,324308,경기도
81091,324309,경기도
81091,324310,경기도
81092,324311,경기도
81092,324312,경기도
81092,324313,경기도
81195,326204,경기도
81195,326205,경기도
81195,326206,경기도
81198,324852,경기도
81198,324853,경기도
81198,324854,경기도
81198,324855,경기도
81198,324856,경기도
81198,324857,경기도
81258,325205,경기도
81258,325207,경기도
81258,325208,경기도
81264,385812,경기도
81264,385813,경기도
81264,385814,경기도
81264,385815,경기도
81287,325523,경기도
81288,325525,경기도
81288,325526,경기도
81288,325527,경기도
81288,325528,경기도
81288,325530,경기도
81288,325531,경기도
81289,325534,경기도
81289,325536,경기도
81289,325537,경기도
81289,325538,경기도
81289,325539,경기도
81289,325540,경기도
81314,385486,경기도
81314,385487,경기도
81314,385488,경기도
81314,385489,경기도
81314,385490,경기도
81376,326425,경기도
81376,326426,경기도
81376,326427,경기도
81376,326428,경기도
81376,326429,경기도
81468,333191,경기도
81546,387985,경기도
81546,387986,경기도
81546,387988,경기도
81546,387989,경기도
81546,387990,경기도
81546,387991,경기도
81546,387992,경기도
81546,387993,경기도
81546,417345,경기도
81594,328707,경기도
81594,328708,경기도
81594,328709,경기도
81594,328710,경기도
81596,328717,경기도
81621,368169,경기도
81621,368170,경기도
81621,368171,경기도
81621,368172,경기도
81621,368173,경기도
81621,368174,경기도
81621,368175,경기도
81629,334220,경기도
81663,387404,경기도
81663,387405,경기도
81663,387407,경기도
81663,387408,경기도
81663,387411,경기도
81693,385453,경기도
81693,385454,경기도
81693,385455,경기도
81699,332880,경기도
81756,329717,경기도
81756,329718,경기도
81756,329719,경기도
81756,329720,경기도
81756,329721,경기도
81756,329722,경기도
81756,329723,경기도
81756,329724,경기도
81756,329725,경기도
81756,329726,경기도
81756,329727,경기도
81756,329728,경기도
81763,333940,경기도
81763,333941,경기도
81763,333942,경기도
81763,333943,경기도
81763,333944,경기도
81770,385802,경기도
81770,385803,경기도
81770,385804,경기도
81770,385805,경기도
81770,385806,경기도
81835,388181,경기도
81835,388182,경기도
81835,388183,경기도
81854,404727,경기도
81854,404728,경기도
81854,404729,경기도
81854,404730,경기도
81854,404731,경기도
81854,404732,경기도
82002,387704,경기도
82002,387705,경기도
82002,387706,경기도
82002,387707,경기도
82002,387708,경기도
82002,387709,경기도
82079,400353,경기도
82079,400354,경기도
82079,400355,경기도
82079,400356,경기도
82147,334957,경기도
82147,334958,경기도
82147,334961,경기도
82147,334963,경기도
82178,391299,경기도
82204,404219,경기도
82204,404220,경기도
82204,404221,경기도
82204,404222,경기도
82245,407918,경기도
82245,407919,경기도
82257,393946,경기도
82257,393947,경기도
82257,393948,경기도
82257,393949,경기도
82257,393950,경기도
82257,393951,경기도
82258,393289,경기도
82258,393290,경기도
82258,393291,경기도
82258,393292,경기도
82258,393293,경기도
82258,393294,경기도
82262,401246,경기도
82262,401247,경기도
82262,401248,경기도
82262,401249,경기도
82262,401250,경기도
82262,401251,경기도
82262,401252,경기도
82262,401253,경기도
82262,401254,경기도
82262,401255,경기도
82295,387419,경기도
82295,387424,경기도
82295,387426,경기도
82295,387428,경기도
82295,387430,경기도
84396,415814,경기도
84396,415815,경기도
84396,415816,경기도
84396,415817,경기도
84396,415818,경기도
84396,415819,경기도
84396,415820,경기도
84396,415821,경기도
84396,415822,경기도
84396,415823,경기도
84396,415824,경기도
84396,415825,경기도
84396,415826,경기도
84396,415827,경기도
84396,415828,경기도
84451,385380,경기도
84451,385381,경기도
84451,385382,경기도
84453,388824,경기도
84453,388825,경기도
84453,388826,경기도
84455,397816,경기도
84455,397817,경기도
84455,397818,경기도
84455,397819,경기도
84455,397820,경기도
84455,397821,경기도
84455,397822,경기도
84455,397823,경기도
84469,386480,경기도
84469,386481,경기도
84469,386483,경기도
84469,386486,경기도
84470,387323,경기도
84470,387324,경기도
84470,387325,경기도
84497,398712,경기도
84497,398713,경기도
84497,398715,경기도
84497,398719,경기도
84497,398720,경기도
84497,398721,경기도
84497,398723,경기도
84534,396180,경기도
84534,396181,경기도
84534,396182,경기도
84534,396183,경기도
84534,396184,경기도
84534,396185,경기도
84540,387176,경기도
84615,387236,경기도
84633,406782,경기도
84633,406783,경기도
84633,406784,경기도
84633,406785,경기도
84689,395645,경기도
84708,388864,경기도
84708,388865,경기도
84708,388866,경기도
84708,388867,경기도
84708,388868,경기도
84708,388869,경기도
84708,388870,경기도
84714,420669,경기도
84714,420670,경기도
84714,420671,경기도
84715,417627,경기도
84715,417628,경기도
84735,387780,경기도
84735,387781,경기도
84735,387782,경기도
84735,387783,경기도
84775,390076,경기도
84776,390078,경기도
84776,390079,경기도
84776,390081,경기도
84778,397067,경기도
84778,397068,경기도
84778,397069,경기도
84778,397070,경기도
84778,397071,경기도
84778,397072,경기도
84778,397073,경기도
84778,397074,경기도
84791,406853,경기도
84791,406854,경기도
84791,406857,경기도
84791,406858,경기도
84791,426776,경기도
84791,426777,경기도
84808,388162,경기도
84808,388164,경기도
84836,396175,경기도
84836,396176,경기도
84836,396177,경기도
84836,396178,경기도
84887,404185,경기도
84887,404186,경기도
84887,404187,경기도
84899,414806,경기도
84899,414807,경기도
84899,414808,경기도
84899,414809,경기도
84899,414810,경기도
84902,405876,경기도
84902,405877,경기도
84902,405878,경기도
84920,397912,경기도
84921,400180,경기도
84921,400181,경기도
84921,400182,경기도
84921,400183,경기도
84921,400184,경기도
84921,400185,경기도
84921,400186,경기도
84921,400187,경기도
85030,400118,경기도
85030,400119,경기도
85030,400120,경기도
85031,396186,경기도
85031,396187,경기도
85031,396188,경기도
85031,396189,경기도
85031,396190,경기도
85031,396191,경기도
85073,399126,경기도
85073,399127,경기도
85073,399128,경기도
85073,399129,경기도
85073,399130,경기도
85073,399131,경기도
85074,411289,경기도
85074,411290,경기도
85074,411291,경기도
85214,419265,경기도
85214,419266,경기도
85214,419267,경기도
85214,419268,경기도
85214,419269,경기도
85216,419270,경기도
85216,419271,경기도
85216,419272,경기도
85216,419273,경기도
85216,419274,경기도
85217,404267,경기도
85217,404268,경기도
85217,404269,경기도
85217,404270,경기도
85217,404271,경기도
85217,404272,경기도
85217,404605,경기도
85217,404606,경기도
85217,404607,경기도
85217,404608,경기도
85217,404609,경기도
85217,404610,경기도
85270,398460,경기도
85270,398461,경기도
85270,398462,경기도
85272,418599,경기도
85272,418600,경기도
85272,418601,경기도
85272,418602,경기도
85272,418603,경기도
85285,399713,경기도
85294,427934,경기도
85294,427935,경기도
85294,427936,경기도
85294,427937,경기도
85294,427938,경기도
85294,427939,경기도
85294,427940,경기도
85294,427941,경기도
85296,398458,경기도
85296,398459,경기도
85296,398545,경기도
85303,403439,경기도
85303,403440,경기도
85303,403441,경기도
85304,414362,경기도
85304,414363,경기도
85304,414364,경기도
85304,414365,경기도
85304,414366,경기도
85304,414367,경기도
85304,414368,경기도
85304,414369,경기도
85304,414370,경기도
85304,414371,경기도
85304,414372,경기도
85304,414373,경기도
85304,414374,경기도
85304,414375,경기도
85316,423136,경기도
85316,423137,경기도
85316,423138,경기도
85316,423139,경기도
85327,424047,경기도
85327,424048,경기도
85327,424049,경기도
85327,424050,경기도
85327,424051,경기도
85327,424052,경기도
85327,424053,경기도
85327,424054,경기도
85327,424055,경기도
85327,424056,경기도
85327,424057,경기도
85327,424101,경기도
85327,424102,경기도
85351,400205,경기도
85351,400206,경기도
85353,398142,경기도
85353,398143,경기도
85357,417841,경기도
85357,417842,경기도
85357,417843,경기도
85357,417844,경기도
85357,417845,경기도
85498,422571,경기도
85498,422572,경기도
85498,422573,경기도
85498,422574,경기도
85498,422575,경기도
85498,422576,경기도
85498,422577,경기도
85498,422578,경기도
85498,422579,경기도
85498,422580,경기도
85498,422594,경기도
85511,410266,경기도
85511,410267,경기도
85511,410268,경기도
85511,410269,경기도
85511,410270,경기도
85511,410271,경기도
85515,400122,경기도
85515,400124,경기도
85515,400125,경기도
85515,400126,경기도
85515,400127,경기도
85530,411297,경기도
85530,411299,경기도
85530,411300,경기도
85531,420662,경기도
85531,420663,경기도
85531,420664,경기도
85531,420665,경기도
85531,420666,경기도
85531,420667,경기도
85531,420668,경기도
85538,411269,경기도
85538,411270,경기도
85538,411271,경기도
85538,411272,경기도
85538,411273,경기도
85538,411274,경기도
85538,411275,경기도
85538,411276,경기도
85556,397163,경기도
85557,397136,경기도
85557,397137,경기도
85557,397138,경기도
85557,397139,경기도
85557,397143,경기도
85557,397144,경기도
85557,397145,경기도
85557,397147,경기도
85557,397149,경기도
85558,413615,경기도
85558,413616,경기도
85558,413617,경기도
85558,413618,경기도
85599,400157,경기도
85599,400158,경기도
85599,400159,경기도
85600,405236,경기도
85600,405237,경기도
85600,405238,경기도
85600,405239,경기도
85775,396554,경기도
85775,396555,경기도
85775,396556,경기도
85775,396557,경기도
85951,395770,경기도
85951,395773,경기도
85951,395774,경기도
85979,427987,경기도
85979,427988,경기도
85983,416477,경기도
85983,416478,경기도
85983,416479,경기도
85990,420683,경기도
85990,420684,경기도
85990,420685,경기도
85990,420686,경기도
85990,420687,경기도
85990,420688,경기도
86024,399532,경기도
86024,399533,경기도
86024,399534,경기도
86024,399535,경기도
86024,399537,경기도
86024,399538,경기도
86024,399539,경기도
86024,399540,경기도
86024,399541,경기도
86024,399544,경기도
86024,399547,경기도
86025,403207,경기도
86025,403208,경기도
86025,403209,경기도
86025,403210,경기도
86025,403211,경기도
86025,403212,경기도
86025,403213,경기도
86025,403214,경기도
86025,403215,경기도
86025,403216,경기도
86025,403217,경기도
86025,403218,경기도
86025,403219,경기도
86025,403220,경기도
86025,403221,경기도
86025,403222,경기도
86025,403223,경기도
86035,421217,경기도
86035,421218,경기도
86035,421219,경기도
86035,421220,경기도
86035,421246,경기도
86035,421247,경기도
86035,421248,경기도
86063,417814,경기도
86063,417815,경기도
86068,417773,경기도
86068,417774,경기도
86068,417775,경기도
86068,417776,경기도
