local1,area_danji_id,danji_room_type_id,splitlevel
서울특별시,184,465,1
서울특별시,184,466,1
서울특별시,184,467,1
서울특별시,184,468,1
서울특별시,184,469,1
서울특별시,184,470,1
서울특별시,184,471,1
서울특별시,184,472,1
서울특별시,184,247091,1
서울특별시,184,247092,1
서울특별시,184,247093,1
서울특별시,185,473,1
서울특별시,185,474,1
서울특별시,185,475,1
서울특별시,187,476,1
서울특별시,187,477,1
서울특별시,187,478,1
서울특별시,191,479,1
서울특별시,191,480,1
서울특별시,192,481,1
서울특별시,193,482,1
서울특별시,193,483,1
서울특별시,193,484,1
서울특별시,193,485,1
서울특별시,193,486,1
서울특별시,193,487,1
서울특별시,193,488,1
서울특별시,193,489,1
서울특별시,193,490,1
서울특별시,194,491,1
서울특별시,194,146634,1
서울특별시,194,146635,1
서울특별시,195,494,1
서울특별시,195,495,1
서울특별시,196,496,1
서울특별시,196,497,1
서울특별시,196,498,1
서울특별시,197,499,1
서울특별시,197,500,1
서울특별시,197,501,1
서울특별시,197,502,1
서울특별시,200,25624,1
서울특별시,200,25625,1
서울특별시,201,503,1
서울특별시,201,504,1
서울특별시,202,146636,1
서울특별시,202,146637,1
서울특별시,203,25626,1
서울특별시,203,25627,1
서울특별시,203,25628,1
서울특별시,204,507,1
서울특별시,204,508,1
서울특별시,204,509,1
서울특별시,204,510,1
서울특별시,205,511,1
서울특별시,205,512,1
서울특별시,205,513,1
서울특별시,206,514,1
서울특별시,208,519,1
서울특별시,211,520,1
서울특별시,211,521,1
서울특별시,211,522,1
서울특별시,211,523,1
서울특별시,214,526,1
서울특별시,214,527,1
서울특별시,215,146638,1
서울특별시,219,25646,1
서울특별시,219,25647,1
서울특별시,219,25648,1
서울특별시,223,536,1
서울특별시,223,537,1
서울특별시,223,538,1
서울특별시,224,539,1
서울특별시,224,540,1
서울특별시,224,541,1
서울특별시,225,25655,1
서울특별시,225,25656,1
서울특별시,229,228563,1
서울특별시,229,228564,1
서울특별시,230,545,1
서울특별시,230,546,1
서울특별시,230,547,1
서울특별시,230,548,1
서울특별시,230,549,1
서울특별시,231,551,1
서울특별시,231,552,1
서울특별시,231,146641,1
서울특별시,234,164923,1
서울특별시,234,164924,1
서울특별시,234,164925,1
서울특별시,234,164929,1
서울특별시,234,164930,1
서울특별시,240,146642,1
서울특별시,240,386759,1
서울특별시,240,386760,1
서울특별시,241,25676,1
서울특별시,241,25677,1
서울특별시,241,25678,1
서울특별시,244,561,1
서울특별시,244,562,1
